"ID","路线编号","所在行政区划代码","路线名称","起点名称","止点名称","起点桩号","止点桩号","里程（公里）","技术等级代码","技术等级","是否一幅高速","车道数量(个)","面层类型代码","面层类型","路基宽度(米)","路面宽度(米)","面层厚度(厘米)","设计时速(公里/小时)","修建年度","改建年度","最近一次修复养护年度","断链类型","是否城管路段","是否断头路段","路段收费性质","重复路段线路编号","重复路段起点桩号","重复路段终点桩号","养护里程","可绿化里程","已绿化里程","地貌代码","地貌汉字","涵洞数量(个)","管养单位名称","省际出入口","国道调整前路线编号","是否按干线公路管理接养","备注","F40","startx","starty","endx","endy"
"3113","S211","140621","虎山线","红寺洼","教场坪","67.599","67.983","0.384","12","二级","否","2","11","沥青混凝土","12","11.5","6.5","60","1994","","2004","0","否","否","非收费","","","","0.384","0.384","0.258","2","重丘","0","山阴公路管理段","0","S211","是","","","MTEyLjU5ODc1","MzkuNzQyOTUxNjc=","MTEyLjYwMTM0MTY2","MzkuNzQwMTMzMzM="
"3115","S211","140621","虎山线","织女泉村","水泥路结束","84.335","86.426","2.091","12","二级","否","2","12","水泥混凝土","12","11.4","26","60","1994","","2013","0","否","否","非收费","","","","2.091","2.091","1.06","2","重丘","1","山阴公路管理段","0","S211","是","","","MTEyLjY1NzgzNjM1","MzkuNjQwMjA1","MTEyLjY1OTM3NDI5","MzkuNjIzNDM3ODc="
"3116","S211","140621","虎山线","水泥路结束","口子梁村","86.426","90.422","3.996","12","二级","否","2","11","沥青混凝土","12","11.4","9","60","1994","","2013","0","否","否","非收费","","","","3.996","3.996","2.67","2","重丘","12","山阴公路管理段","0","S211","是","","","MTEyLjY1OTM3NDI5","MzkuNjIzNDM3ODc=","MTEyLjY3NzQ2MjQy","MzkuNTk2MzcxMDY="
"3117","S211","140621","虎山线","口子梁村","鸳鸯会村","90.422","94.867","4.445","12","二级","否","2","12","水泥混凝土","12","11.4","26","60","1994","","2013","0","否","否","非收费","","","","4.445","4.445","1.862","2","重丘","7","山阴公路管理段","0","S211","是","","","MTEyLjY3NzQ2MjQy","MzkuNTk2MzcxMDY=","MTEyLjcwOTU1ODU1","MzkuNTg1MjAxNjg="
"3121","S211","140621","虎山线","山阴县城","山阴县城","107.286","107.689","0.403","12","二级","否","2","11","沥青混凝土","15","14.4","9","80","1994","2005","2017","0","否","否","非收费","","","","0.403","0.403","0.403","4","平原","0","山阴公路管理段","0","S211","是","","","MTEyLjgyNjMxNzM3","MzkuNTMzMjU4NTY=","MTEyLjgzMDIwNTA5","MzkuNTMxMjM2OTU="
"3122","S211","140621","虎山线","山阴县城","刘家岭","107.689","111.365","3.676","12","二级","否","2","11","沥青混凝土","15","14.4","6.5","80","1994","2005","2017","0","否","否","非收费","","","","3.676","3.676","2.956","4","平原","1","山阴公路管理段","0","S211","是","","","MTEyLjgzMDIwNTA5","MzkuNTMxMjM2OTU=","MTEyLjg2MzcxMDY2","MzkuNTE3NjExMzI="
"3123","S211","140621","虎山线","刘家岭","刘家岭","111.365","111.677","0.312","12","二级","否","4","11","沥青混凝土","15","14.4","6.5","80","1994","2005","2017","0","否","否","非收费","","","","0.312","0.312","0.312","4","平原","0","山阴公路管理段","0","S211","是","","","MTEyLjg2MzcxMDY2","MzkuNTE3NjExMzI=","MTEyLjg2NTE0MDEx","MzkuNTE1MDM4MDI="
"3124","S211","140621","虎山线","刘家岭","麻疃村","111.677","113.402","1.725","11","一级","否","6","11","沥青混凝土","28","21","6.5","80","1994","2011","","0","否","否","非收费","","","","1.725","1.725","1.725","4","平原","6","山阴公路管理段","0","S211","是","","","MTEyLjg2NTE0MDEx","MzkuNTE1MDM4MDI=","MTEyLjg3MzMzMDIx","MzkuNTAwODg5Njc="
"3125","S211","140621","虎山线","麻疃村","麻疃村","113.402","113.744","0.342","11","一级","否","6","11","沥青混凝土","28","21","6.5","80","1994","2011","","0","否","否","非收费","","","","0.342","0.342","0.342","4","平原","0","山阴公路管理段","0","S211","是","","","MTEyLjg3MzMzMDIx","MzkuNTAwODg5Njc=","MTEyLjg3NDk2MzY2","MzkuNDk4MDg0Mw=="
"3126","S211","140621","虎山线","麻疃村","北盐池","113.744","117.127","3.383","11","一级","否","6","11","沥青混凝土","28","21","6.5","80","1994","2011","","0","否","否","非收费","","","","3.383","3.383","3.383","4","平原","3","山阴公路管理段","0","S211","是","","","MTEyLjg3NDk2MzY2","MzkuNDk4MDg0Mw==","MTEyLjg5MzI5MjQ5","MzkuNDcxMjcwODU="
"3127","S211","140621","虎山线","北盐池","古城镇","117.127","121.631","4.504","12","二级","否","2","11","沥青混凝土","12","11.5","6.5","80","1994","2004","","0","否","否","非收费","","","","4.504","4.504","3.694","4","平原","8","山阴公路管理段","0","S211","是","","","MTEyLjg5MzI5MjQ5","MzkuNDcxMjcwODU=","MTEyLjkzMDE5MTA5","MzkuNDQzNTQxODU="
"3144","S212","140603","平朔线","担子山","担子山","20.976","21.746","0.77","12","二级","否","2","11","沥青混凝土","12","9","6.5","60","1995","2005","","0","否","否","非收费","","","","0.77","0.77","0","1","山岭","3","平鲁区公路管理段","0","S212","是","","","MTEyLjI0NzIwNDk3","MzkuNjE5NTkzOA==","MTEyLjI1MjU2NDE4","MzkuNjE0MjYxNjE="
"3148","S212","140603","平朔线","店梁新村","北平新村","25.847","28.469","2.622","12","二级","否","2","11","沥青混凝土","12","11","10","60","1995","2013","","0","否","否","非收费","","","","2.622","2.622","2.203","2","重丘","2","平鲁区公路管理段","0","S212","是","","","MTEyLjI3ODMzOTUz","MzkuNTg2NzIzOTM=","MTEyLjI3ODc3MDE1","MzkuNTY3MjgwMDc="
"3153","S212","140603","平朔线","潘家窑","潘家窑","32.501","36.78","4.279","11","一级","否","4","11","沥青混凝土","22.5","20","13","100","1995","2004","2015","0","否","否","非收费","","","","4.279","4.279","4.029","3","微丘","9","平鲁区公路管理段","0","S212","是","","","MTEyLjI4ODk4NzI2","MzkuNTMyNDQ5OTY=","MTEyLjI5ODgwMjA1","MzkuNDk5MTM3MzM="
"3156","S215","140123","宁白线","程家岭","天池店","149.668","155.922","6.254","12","二级","否","2","11","沥青混凝土","8.5","8","8","40","1999","2008","","0","否","否","非收费","","","","6.254","6.254","6.254","2","重丘","20","娄烦公路段","0","S215","是","","","MTExLjkzODIxODI5","MzguMDA1NjE1MDI=","MTExLjk0OTI4NQ==","MzcuOTY2MjUxNjY="
"3157","S215","140123","宁白线","天池店","白家滩","155.922","162.09","6.168","13","三级","否","2","11","沥青混凝土","8","7","8","30","1990","2008","","0","否","否","非收费","","","","6.168","6.168","4.107","1","山岭","10","娄烦公路段","0","S215","是","","","MTExLjk0OTI4NQ==","MzcuOTY2MjUxNjY=","MTExLjk0OTQzNjc5","MzcuOTM0NzQyNw=="
"3158","S216","140322","盂榆线","盂县南关","良种厂","0","3.55","3.55","13","三级","否","2","11","沥青混凝土","7.5","7","5","40","1983","2009","","0","否","否","非收费","","","","3.55","3.065","3.065","2","重丘","4","盂县公路管理段","0","S216","是","","","MTEzLjQwMDA2OTk2","MzguMDc1NzI3NDU=","MTEzLjM4MDA1MjE=","MzguMDQ5NDE5MTg="
"3160","S216","140322","盂榆线","南上社","西南庄","14.2","16.91","2.71","14","四级","否","2","11","沥青混凝土","7.5","7","10","20","1983","","2006","0","否","否","非收费","","","","2.71","2","1.225","1","山岭","4","盂县公路管理段","0","S216","是","","","MTEzLjMwMw==","MzguMDExNTM=","MTEzLjI4NDQwOTk3","MzguMDA3MzEwNzQ="
"3161","S216","140725","盂榆线","西南庄","温家庄村","16.91","20.848","3.938","12","二级","否","2","11","沥青混凝土","8.5","8.5","9","60","1998","","","0","否","否","非收费","","","","3.938","3.938","3.938","1","山岭","22","寿阳公路管理段","0","S216","是","","","MTEzLjI3NzA4NjY4","MzguMDA3NDUzNDE=","MTEzLjI1NDY5NjMy","MzcuOTg3NDk2NjQ="
"3164","S216","140725","盂榆线","白家庄村","阳坡底","44.341","64.285","19.944","12","二级","否","2","11","沥青混凝土","12","12","3","60","2000","","","0","否","否","非收费","","","","19.944","19.944","18.753","1","山岭","72","寿阳公路管理段","0","S216","是","","","MTEzLjA4MzE3MTIx","MzcuOTIwMjQzMDc=","MTEyLjkwMTk3NQ==","MzcuODU5NTU4MzM="
"3175","S217","140123","岚马线","上静游","上静游","15.873","17.25","1.377","12","二级","否","2","11","沥青混凝土","12","12","8","60","1999","2008","","0","否","否","非收费","","","","1.377","0","0","3","微丘","5","娄烦公路段","0","S217","是","","","MTExLjgxMzE5MDAx","MzguMTg4OTAxNjY=","MTExLjgyMjczNQ==","MzguMTgwMzY0OTc="
"3180","S217","140123","岚马线","西果园","上元村","29.921","31.676","1.755","12","二级","否","2","11","沥青混凝土","12","11","8","60","1999","2007","","0","否","否","非收费","","","","1.755","1.755","1.755","3","微丘","2","娄烦公路段","0","S217","是","","","MTExLjgzNTMwMjcy","MzguMDg4NjE4NTg=","MTExLjgyMTIzMjQ0","MzguMDc5MDAyMzk="
"3181","S217","140123","岚马线","上元村","三元村","31.676","32","0.324","12","二级","否","2","11","沥青混凝土","12","11","8","60","1999","2007","","0","否","否","非收费","","","","0.324","0.324","0","3","微丘","2","娄烦公路段","0","S217","是","","","MTExLjgyMTIzMjQ0","MzguMDc5MDAyMzk=","MTExLjgyMzg4NTg=","MzguMDc3MDY4NDc="
"3182","S217","140123","岚马线","三元村","大夫庄","32","37.552","5.552","11","一级","否","4","11","沥青混凝土","26","24","10","60","2008","","","0","否","否","非收费","","","","5.552","5.552","5.552","3","微丘","7","娄烦公路段","0","S217","是","","","MTExLjgyMzg4NTg=","MzguMDc3MDY4NDc=","MTExLjc3MDUxNjY2","MzguMDU0MTY="
"3183","S217","140123","岚马线","大夫庄","马家庄","37.552","44.066","6.514","12","二级","否","2","11","沥青混凝土","12","11.4","8","60","2008","","","0","否","否","非收费","","","","6.514","6.23","0.686","3","微丘","6","娄烦公路段","0","S217","是","","","MTExLjc3MDUxNjY2","MzguMDU0MTY=","MTExLjcxMDU4ODI5","MzguMDI1NjI4ODk="
"3184","S218","140929","岢大线","改线终点","岚漪河","0","2.144","2.144","11","一级","否","2","11","沥青混凝土","24","18","9","80","1979","2014","","0","否","否","非收费","","","","2.144","2.144","2.144","4","平原","6","岢岚公路管理段","0","S218","是","","","MTExLjU4MDU2MDY5","MzguNjk0Nzc1NzU=","MTExLjU1NzAwOTcx","MzguNjk4NzAyMzk="
"3185","S218","140929","岢大线","岚漪河","阳蒿塔","2.144","5.39","3.246","11","一级","否","2","11","沥青混凝土","24","18","9","80","1968","2015","","0","否","否","非收费","","","","3.246","3.246","3.246","3","微丘","0","岢岚公路管理段","0","S218","是","","","MTExLjU1NzAwOTcx","MzguNjk4NzAyMzk=","MTExLjUyMTcwMTY2","MzguNjkxMjg2NjY="
"3186","S218","140929","岢大线","阳蒿塔","高速修建点","5.39","22.137","16.747","12","二级","否","2","11","沥青混凝土","10","9.5","9","60","1968","2016","","0","否","否","非收费","","","","16.747","0","0","3","微丘","46","岢岚公路管理段","0","S218","是","","","MTExLjUyMTcwMTY2","MzguNjkxMjg2NjY=","MTExLjM2MTEwOTI0","MzguNjcyNDk1MTQ="
"3187","S218","140929","岢大线","高速修建点","吕家沟","22.137","39.2","17.063","13","三级","否","2","21","沥青贯入式","7","6.5","4","40","1968","2005","","0","否","否","非收费","","","","17.063","1.55","1","3","微丘","53","岢岚公路管理段","0","S218","是","","","MTExLjM2MTEwOTI0","MzguNjcyNDk1MTQ=","MTExLjIxNzU5NDQ0","MzguNjczMzg1OTI="
"3198","S218","141123","岢大线","刘家庄","乌门口","102","121.5","19.5","12","二级","否","2","11","沥青混凝土","10.5","9.5","9","60","1986","2006","2014","0","否","否","非收费","","","","19.5","19.214","12.093","1","山岭","53","兴县公路管理段","0","S218","是","","","MTExLjA1MDY4MjU2","MzguMzQ4OTQzMjY=","MTExLjExNzQ5MjY=","MzguMTk0NzUzNTQ="
"3200","S218","141124","岢大线","乌门口","白文镇","123.4","125","1.6","12","二级","否","2","11","沥青混凝土","12","11","9","60","1998","","2014","0","否","否","非收费","","","","1.6","1.6","1.35","2","重丘","5","临县公路管理段","0","S218","是","","","MTExLjEyMTk5MzMz","MzguMTc4MTUwNjE=","MTExLjExNTYyODM5","MzguMTY2NDgzODE="
"3202","S218","141124","岢大线","城庄镇","万安坪村","142.652","147.757","5.105","12","二级","否","2","11","沥青混凝土","12","11.5","10","60","1998","2017","","0","否","否","非收费","G339","849.661","854.766","0","0","0","2","重丘","0","临县公路管理段","0","","是","","","MTExLjAxMjI4NDEy","MzguMDQxODE4ODg=","MTEwLjk5NTg1MDI0","MzcuOTk4NTY3NzM="
"3205","S218","141124","岢大线","都督村","壕则焉","158.459","194","35.541","12","二级","否","2","11","沥青混凝土","12","11","9","60","1998","","2014","0","否","否","非收费","","","","35.541","35.041","35.041","3","微丘","140","临县公路管理段","0","S218","是","","","MTEwLjk5MDI0Nzc2","MzcuOTIyODQ0OTI=","MTExLjExNjk=","MzcuNzA4Nzc1"
"3206","S218","141128","岢大线","壕则焉","大武","194","201.712","7.712","12","二级","否","2","11","沥青混凝土","12","11","7","60","1998","","2007","0","否","否","非收费","","","","7.712","7.672","7.672","2","重丘","32","方山公路管理段","0","S218","是","","","MTExLjExNjk=","MzcuNzA4Nzc1","MTExLjE1Nzk1MzMz","MzcuNjUzNjU1"
"3209","S219","141121","古吴线","野则河","南沟村","63.86","65.5","1.64","12","二级","否","2","11","沥青混凝土","8.5","7.5","8","60","1966","","2009","0","否","否","非收费","","","","1.64","1.58","1.58","1","山岭","4","文水公路管理段","0","S219","是","","","MTExLjkwNDI3MTcy","MzcuNTYwNjc5MDg=","MTExLjkwNjU4NTAx","MzcuNTQ5NTE2NjU="
"3210","S219","141121","古吴线","南沟村","中庄村","65.5","82.5","17","13","三级","否","2","11","沥青混凝土","7.5","6.5","8","30","1966","","2009","0","否","否","非收费","","","","17","16.956","16.956","1","山岭","44","文水公路管理段","0","S219","是","","","MTExLjkwNjU4NTAx","MzcuNTQ5NTE2NjU=","MTExLjc2NTM4MzQz","MzcuNTIzMDM0OTM="
"3211","S219","141121","古吴线","中庄村","麻峪口","82.5","89.6","7.1","13","三级","否","2","11","沥青混凝土","7.5","6.5","8","30","1966","","2011","0","否","否","非收费","","","","7.1","7.056","7.056","1","山岭","20","文水公路管理段","0","S219","是","","","MTExLjc2NTM4MzQz","MzcuNTIzMDM0OTM=","MTExLjY4OTkyMjYx","MzcuNTIyOTgwNDI="
"3212","S219","141121","古吴线","麻峪口","文水县焉口","89.6","107.626","18.026","13","三级","否","2","11","沥青混凝土","7.5","6.5","5","30","1966","","2013","0","否","否","非收费","","","","18.026","17.972","17.972","1","山岭","36","文水公路管理段","0","S219","是","","","MTExLjY4OTkyMjYx","MzcuNTIyOTgwNDI=","MTExLjU0ODM4MzMz","MzcuNDc1OTI1"
"3213","S219","141102","古吴线","文水县焉口","九公里弯","107.626","111","3.374","13","三级","否","2","11","沥青混凝土","7.5","6.7","4","30","1997","","2014","0","否","否","非收费","","","","3.374","3.374","3.374","1","山岭","9","离石公路管理段","0","S219","是","","","MTExLjU0ODM4MzMz","MzcuNDc1OTI1","MTExLjUyOTE5NjE3","MzcuNDYyOTI2Nzg="
"3214","S219","141102","古吴线","九公里弯","九里湾","111","119.836","8.836","13","三级","否","2","11","沥青混凝土","8.5","7","5","40","1997","","","0","否","否","非收费","","","","8.836","8.789","8.626","1","山岭","33","离石公路管理段","0","S219","是","","","MTExLjUyOTE5NjE3","MzcuNDYyOTI2Nzg=","MTExLjUwMDk2NTgx","MzcuNDE2NDk5NTI="
"3217","S220","140430","沁长线","新店镇","新店镇","9.077","10.354","1.277","11","一级","否","4","11","沥青混凝土","17.3","16.7","3","80","1996","2008","","0","否","否","非收费","G208","940.362","941.639","1.277","1.277","0","3","微丘","4","沁县公路管理段","0","S220","是","","","MTEyLjc0MTA4NTgz","MzYuNjQ1MjEzNDk=","MTEyLjc0MTI4NjM3","MzYuNjMzNzcwMDk="
"3218","S220","140430","沁长线","新店镇","栋村","10.354","12.036","1.682","12","二级","否","2","11","沥青混凝土","9","8.4","9","60","1972","2017","","0","否","否","非收费","","","","1.682","1.682","0.753","3","微丘","4","沁县公路管理段","0","S220","是","","","MTEyLjc0MTI4NjM3","MzYuNjMzNzcwMDk=","MTEyLjc0NzE3MTY2","MzYuNjIwMDk1"
"3219","S220","140430","沁长线","栋村","沁县襄垣界","12.036","13.509","1.473","14","四级","否","2","11","沥青混凝土","9.5","6","9","30","1972","2017","","0","否","否","非收费","","","","1.473","1.473","0.247","3","微丘","5","沁县公路管理段","0","S220","是","","","MTEyLjc0NzE3MTY2","MzYuNjIwMDk1","MTEyLjc1Nzk3ODMz","MzYuNjEwMjA0OTc="
"3220","S220","140423","沁长线","沁县襄垣界","虒亭镇","13.509","20.418","6.909","14","四级","否","2","11","沥青混凝土","7.5","6.5","9","30","1973","2017","","0","否","否","非收费","","","","6.909","6.909","6.909","3","微丘","19","襄垣公路管理段","0","S220","是","","","MTEyLjc1Nzk3ODMz","MzYuNjEwMjA0OTc=","MTEyLjgwNjk2NjQx","MzYuNTcwMjk2OTU="
"3221","S220","140423","沁长线","虒亭镇","虒亭镇","20.418","20.933","0.515","12","二级","否","2","11","沥青混凝土","12","11","9","30","1973","2016","","0","否","否","非收费","","","","0.515","0.515","0.515","3","微丘","0","襄垣公路管理段","0","","是","","","MTEyLjgwNjk2NjQx","MzYuNTcwMjk2OTU=","MTEyLjgxMDk5Mjkz","MzYuNTY2OTg4Mjk="
"3224","S220","140423","沁长线","大平村","大平村","25.457","26.557","1.1","14","四级","否","2","11","沥青混凝土","7.5","6.5","9","30","1973","2017","","0","否","否","非收费","","","","1.1","1.1","1.1","3","微丘","3","襄垣公路管理段","0","S220","是","","","MTEyLjg0NTcwNjY1","MzYuNTQwNzkwMDc=","MTEyLjg1NDg3NjYz","MzYuNTM0NjEzMzM="
"3225","S220","140423","沁长线","大平村","合漳","26.557","27.894","1.337","14","四级","否","2","11","沥青混凝土","7.5","6.5","9","30","1973","2017","","0","否","否","非收费","","","","1.337","1.337","0.894","3","微丘","2","襄垣公路管理段","0","S220","是","","","MTEyLjg1NDg3NjYz","MzYuNTM0NjEzMzM=","MTEyLjg2ODAyMTc1","MzYuNTI5MzE5MDY="
"3226","S220","140423","沁长线","合漳","河口村","27.894","28.457","0.563","14","四级","否","2","11","沥青混凝土","6.7","6","9","20","1973","2014","","0","否","否","非收费","","","","0.563","0.563","0.376","3","微丘","0","襄垣公路管理段","0","S220","是","","","MTEyLjg2ODAyMTc1","MzYuNTI5MzE5MDY=","MTEyLjg3NDI1MzMx","MzYuNTI4OTc4MzY="
"3230","S220","140423","沁长线","夏店立交桥","候堡村（分离式起点）","36.55","37.429","0.879","11","一级","否","4","11","沥青混凝土","24","23","3","80","1996","2009","","0","否","否","非收费","G208","967.026","967.905","0.879","0.879","0.879","3","微丘","0","襄垣公路管理段","0","S220","是","","","MTEyLjkzNTgyMDA3","MzYuNDk2NDg2OTU=","MTEyLjkzOTg0NTcx","MzYuNDg5Mjg1OTY="
"3231","S220","140423","沁长线","候堡村（分离式起点）","候堡村（分离式终点）","37.429","39.549","2.12","11","一级","否","4","11","沥青混凝土","24","22","3","80","1996","2009","","0","否","否","非收费","G208","967.905","970.025","2.12","2.12","2.12","3","微丘","6","襄垣公路管理段","0","S220","是","","","MTEyLjkzOTg0NTcx","MzYuNDg5Mjg1OTY=","MTEyLjk0NDgzNA==","MzYuNDcwNzI1NjE="
